bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,560580,-0.004692,0.000000,0.001507,-2.703313
0.02,0.05,188554,-0.005074,0.000000,0.004707,-2.769534
0.05,0.1,74151,-0.005450,0.000000,0.006998,-2.808683
0.1,0.2,30184,-0.005652,0.000000,0.010556,-2.693469
0.2,0.4,16441,-0.003024,0.000000,0.012777,-1.615793
0.4,1.01,711774,0.023706,0.000000,0.035464,5.486620
