bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,683208,-0.000023,-0.028607,0.001217,-0.051321
0.02,0.05,120671,0.001403,-0.024613,0.003313,0.364146
0.05,0.1,36027,0.003248,-0.019313,0.008488,0.848398
0.1,0.2,16809,0.003308,-0.016851,0.011187,0.933780
0.2,0.4,14029,-0.001477,-0.017836,0.014984,0.043729
0.4,1.01,710940,-0.002354,-0.025649,0.027222,-0.005933
