bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,3047,0.571180,0.044997,0.514258,0.568123,0.636535,0.000000,0.000000
0.02,0.05,3197,0.572018,0.046300,0.515100,0.566069,0.640186,0.000000,0.000000
0.05,0.1,3448,0.572724,0.045838,0.515744,0.568630,0.639758,0.000000,0.000000
0.1,0.2,3931,0.571982,0.046055,0.515066,0.566602,0.637810,0.000000,0.000000
0.2,0.4,3734,0.571948,0.045472,0.515544,0.565747,0.637990,0.000000,0.000000
0.4,1.01,15256,0.559248,0.034435,0.524680,0.553508,0.604773,0.000000,0.000000
