bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,21781,0.416503,0.040652,0.363923,0.417085,0.468301,0.000000,0.000000
0.02,0.05,566,0.426522,0.032747,0.385325,0.424850,0.468386,0.000000,0.000000
0.05,0.1,295,0.430649,0.033529,0.380020,0.431942,0.478321,0.000000,0.000000
0.1,0.2,259,0.442463,0.033597,0.397037,0.443732,0.483429,0.000000,0.000000
0.2,0.4,328,0.454639,0.030909,0.409243,0.462600,0.488862,0.000000,0.000000
0.4,1.01,9384,0.419866,0.028209,0.386468,0.418518,0.456645,0.000000,0.000000
