bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,1960,96.5306,7.2449,2.6020,-4.6429,9.7449,26.5816,8.0612,-18.5204
0.02,0.05,zero,2135,96.0187,10.7260,2.2014,-8.5246,11.0726,32.7400,9.5082,-23.2319
0.05,0.1,zero,2746,95.8849,11.4712,2.8405,-8.6307,11.8572,34.8871,10.9250,-23.9621
0.1,0.2,zero,3717,94.4310,13.7745,2.6634,-11.1111,12.3594,35.9699,10.8152,-25.1547
0.2,0.3,zero,2393,93.6064,17.6348,3.0506,-14.5842,14.0827,40.2842,11.9933,-28.2908
0.3,0.4,zero,1795,92.7577,23.6769,4.0111,-19.6657,14.8524,45.6825,13.8719,-31.8106
0.4,1.01,zero,17867,40.3593,77.0023,57.6538,-19.3485,39.7347,85.4984,68.0193,-17.4792
0.0,0.02,random,1960,96.1224,7.2449,2.6020,-4.6429,9.8367,26.5816,8.5714,-18.0102
0.02,0.05,random,2135,96.1593,10.7260,2.6698,-8.0562,11.0164,32.7400,9.6019,-23.1382
0.05,0.1,random,2746,95.3751,11.4712,2.6948,-8.7764,11.7698,34.8871,10.6336,-24.2535
0.1,0.2,random,3717,94.6731,13.7745,2.9325,-10.8421,12.1819,35.9699,10.4654,-25.5044
0.2,0.3,random,2393,94.1496,17.6348,3.0506,-14.5842,14.2248,40.2842,12.2440,-28.0401
0.3,0.4,random,1795,92.9805,23.6769,3.9554,-19.7214,14.9192,45.6825,14.3733,-31.3092
0.4,1.01,random,17867,40.3985,77.0023,57.5754,-19.4269,39.8399,85.4984,67.9689,-17.5295
