bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,21852,0.197893,0.048686,0.145851,0.189989,0.261894,0.596284,0.000000
0.02,0.05,533,0.295780,0.059501,0.226854,0.297073,0.369827,0.060038,0.000000
0.05,0.1,424,0.295113,0.056775,0.218453,0.310406,0.364945,0.040094,0.000000
0.1,0.2,331,0.280086,0.064787,0.214182,0.256093,0.380903,0.018127,0.000000
0.2,0.4,114,0.290619,0.067858,0.214457,0.278552,0.393634,0.070175,0.000000
0.4,1.01,9359,0.202508,0.024675,0.176329,0.198029,0.235444,0.543114,0.000000
