bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,165989,98.0908,0.8723,0.8748,0.0024,6.1393,3.5942,3.1297,-0.4645
0.02,0.05,zero,169569,97.7502,1.0928,0.9990,-0.0938,6.7170,4.0792,3.5879,-0.4912
0.05,0.1,zero,177561,97.1418,1.4795,1.2903,-0.1892,7.5545,5.1188,4.4205,-0.6984
0.1,0.2,zero,189525,96.1773,2.2899,1.8235,-0.4664,9.2128,7.0497,6.0551,-0.9946
0.2,0.3,zero,100863,94.5778,3.8756,2.8504,-1.0252,11.5596,10.5658,8.5552,-2.0106
0.3,0.4,zero,63171,92.5520,6.1500,3.7707,-2.3793,14.1894,14.5985,11.1333,-3.4652
0.4,1.01,zero,715006,37.5850,67.6653,47.0641,-20.6012,57.0550,72.2682,58.1634,-14.1048
0.0,0.02,random,165989,98.0372,0.8723,0.8802,0.0078,6.3045,3.5942,3.1376,-0.4567
0.02,0.05,random,169569,97.6653,1.0928,0.9878,-0.1050,6.8776,4.0792,3.5614,-0.5178
0.05,0.1,random,177561,97.0883,1.4795,1.2728,-0.2067,7.7039,5.1188,4.4075,-0.7113
0.1,0.2,random,189525,96.0681,2.2899,1.8093,-0.4807,9.3664,7.0497,6.0008,-1.0489
0.2,0.3,random,100863,94.5262,3.8756,2.7899,-1.0856,11.6923,10.5658,8.5542,-2.0116
0.3,0.4,random,63171,92.4601,6.1500,3.7296,-2.4204,14.2879,14.5985,11.0209,-3.5776
0.4,1.01,random,715006,37.6386,67.6653,47.0098,-20.6555,57.0923,72.2682,57.9230,-14.3452
