bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,9202,-0.009905,-0.039918,0.003314,-1.181646
0.02,0.05,4800,-0.009996,-0.029611,0.003525,-1.169843
0.05,0.1,2951,-0.008895,-0.024215,0.006271,-1.054330
0.1,0.2,2104,-0.006432,-0.027563,0.006132,-0.756434
0.2,0.4,1818,-0.000585,-0.017125,0.007455,-0.049005
0.4,1.01,11738,0.014092,-0.026046,0.021179,0.680376
