bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,21993,0.204654,0.051439,0.159457,0.188184,0.293812,0.630655,0.000000
0.02,0.05,413,0.253881,0.085082,0.137859,0.287363,0.349755,0.334140,0.000000
0.05,0.1,247,0.215139,0.083813,0.136838,0.169862,0.335825,0.578947,0.000000
0.1,0.2,313,0.223581,0.083341,0.132180,0.185630,0.337277,0.562300,0.000000
0.2,0.4,350,0.221748,0.085848,0.122321,0.192099,0.335914,0.557143,0.000000
0.4,1.01,9297,0.344061,0.035900,0.311703,0.345155,0.393259,0.001613,0.000000
