bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,381463,98.7548,0.6965,1.3207,0.6242,4.2796,2.9424,3.0142,0.0718
0.02,0.05,zero,233940,98.1585,1.1439,2.2895,1.1456,5.3438,4.2656,4.6456,0.3800
0.05,0.1,zero,150218,97.1362,2.1429,4.3017,2.1589,7.2750,6.9179,7.9105,0.9926
0.1,0.2,zero,97253,94.0629,5.5854,9.5339,3.9485,12.3274,14.5641,16.4098,1.8457
0.2,0.3,zero,36750,87.1946,13.8286,20.1524,6.3238,22.1415,30.3129,33.4259,3.1129
0.3,0.4,zero,21007,79.1784,23.4112,29.9852,6.5740,32.5634,46.7606,49.2312,2.4706
0.4,1.01,zero,661053,15.5966,78.8996,70.4021,-8.4975,68.5383,83.0365,81.3024,-1.7341
0.0,0.02,random,381463,98.6161,0.6965,1.2040,0.5075,4.6863,2.9424,2.9940,0.0516
0.02,0.05,random,233940,98.0127,1.1439,2.0544,0.9105,5.7793,4.2656,4.5567,0.2911
0.05,0.1,random,150218,96.9944,2.1429,3.8437,1.7009,7.7063,6.9179,7.6675,0.7496
0.1,0.2,random,97253,93.9416,5.5854,8.5057,2.9202,12.7250,14.5641,15.8504,1.2863
0.2,0.3,random,36750,87.5782,13.8286,17.8503,4.0218,22.3657,30.3129,32.0599,1.7469
0.3,0.4,random,21007,79.7544,23.4112,26.7577,3.3465,32.4225,46.7606,47.2509,0.4903
0.4,1.01,random,661053,17.5611,78.8996,68.1594,-10.7401,68.1367,83.0365,80.3075,-2.7290
