bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,2205,96.4626,7.1202,2.4036,-4.7166,9.4331,25.4875,7.5283,-17.9592
0.02,0.05,zero,2500,96.5200,9.0000,2.2800,-6.7200,10.7520,29.7200,10.0000,-19.7200
0.05,0.1,zero,3043,95.8265,12.1591,2.5304,-9.6287,11.1929,32.4351,9.5629,-22.8722
0.1,0.2,zero,3884,95.1081,14.1607,3.1411,-11.0196,12.7343,34.0113,10.9938,-23.0175
0.2,0.3,zero,2424,93.6056,18.0281,2.4752,-15.5528,14.0099,40.8828,12.2525,-28.6304
0.3,0.4,zero,1724,92.2274,23.6079,4.8144,-18.7935,16.6937,45.0116,15.5452,-29.4664
0.4,1.01,zero,16833,37.2364,79.9857,60.6963,-19.2895,41.9474,87.3344,71.3004,-16.0340
0.0,0.02,random,2205,96.5079,7.1202,2.2676,-4.8526,9.3333,25.4875,7.5283,-17.9592
0.02,0.05,random,2500,96.4800,9.0000,2.0400,-6.9600,10.6400,29.7200,9.2000,-20.5200
0.05,0.1,random,3043,95.8593,12.1591,2.6618,-9.4972,11.2192,32.4351,9.5629,-22.8722
0.1,0.2,random,3884,95.2111,14.1607,3.1668,-10.9938,12.6931,34.0113,10.5046,-23.5067
0.2,0.3,random,2424,93.6056,18.0281,2.6403,-15.3878,14.0759,40.8828,12.0875,-28.7954
0.3,0.4,random,1724,92.2274,23.6079,4.5244,-19.0835,16.4965,45.0116,15.8933,-29.1183
0.4,1.01,random,16833,37.3077,79.9857,60.7200,-19.2657,42.0258,87.3344,71.3004,-16.0340
