bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,759155,-0.002766,-0.034344,0.001491,-0.706297
0.02,0.05,83810,-0.004336,-0.027480,0.004352,-0.822510
0.05,0.1,25331,-0.008384,-0.024819,0.009241,-1.112212
0.1,0.2,19151,-0.014737,-0.023871,0.012514,-1.633837
0.2,0.4,26125,-0.017032,-0.023452,0.015232,-1.784002
0.4,1.01,668112,-0.007981,-0.025187,0.026335,-0.618352
