bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,3074,-0.011452,-0.040584,0.000466,-1.973254
0.02,0.05,3179,-0.011254,-0.037354,0.002402,-1.943944
0.05,0.1,3426,-0.010839,-0.027429,0.005111,-1.859769
0.1,0.2,3855,-0.009287,-0.031788,0.005420,-1.604011
0.2,0.4,3733,-0.008695,-0.031418,0.006380,-1.495306
0.4,1.01,15346,-0.012438,-0.023132,0.016014,-0.755305
