bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,2961,-0.013233,-0.038436,0.000975,-2.416617
0.02,0.05,3129,-0.012532,-0.039166,0.002232,-2.270503
0.05,0.1,3413,-0.012102,-0.037285,0.002599,-2.197543
0.1,0.2,3912,-0.011413,-0.030794,0.003392,-2.082331
0.2,0.4,3784,-0.009322,-0.026566,0.005531,-1.719841
0.4,1.01,15414,-0.018896,-0.027403,0.014626,-1.462224
