rank,token_id,count,frequency,cumulative_freq
589,1568,214,0.04508224349467439,77.74875286503979
590,409,214,0.04508224349467439,77.79383510853447
591,1657,214,0.04508224349467439,77.83891735202914
592,215,213,0.04487157880544695,77.88378893083458
593,440,213,0.04487157880544695,77.92866050964003
594,1447,213,0.04487157880544695,77.97353208844547
595,828,213,0.04487157880544695,78.01840366725091
596,152,213,0.04487157880544695,78.06327524605635
597,1228,212,0.044660914116219495,78.10793616017257
598,1444,212,0.044660914116219495,78.15259707428879
599,1711,212,0.044660914116219495,78.19725798840501
600,0,211,0.04445024942699204,78.241708237832
601,505,211,0.04445024942699204,78.28615848725899
602,108,211,0.04445024942699204,78.33060873668597
603,1696,211,0.04445024942699204,78.37505898611296
604,315,211,0.04445024942699204,78.41950923553995
605,1358,210,0.0442395847377646,78.46374882027771
606,49,210,0.0442395847377646,78.50798840501548
607,1650,210,0.0442395847377646,78.55222798975325
608,1388,210,0.0442395847377646,78.59646757449102
609,1270,209,0.044028920048537146,78.64049649453955
610,168,209,0.044028920048537146,78.68452541458808
611,1592,209,0.044028920048537146,78.72855433463661
612,1525,209,0.044028920048537146,78.77258325468514
613,1365,209,0.044028920048537146,78.81661217473368
614,1626,209,0.044028920048537146,78.86064109478221
615,631,208,0.043818255359309694,78.90445935014152
616,1363,208,0.043818255359309694,78.94827760550083
617,1681,208,0.043818255359309694,78.99209586086015
618,1570,208,0.043818255359309694,79.03591411621946
619,1760,208,0.043818255359309694,79.07973237157877
620,350,208,0.043818255359309694,79.12355062693808
621,1583,207,0.04360759067008225,79.16715821760816
622,1320,207,0.04360759067008225,79.21076580827824
623,374,207,0.04360759067008225,79.25437339894832
624,1647,206,0.04339692598085479,79.29777032492917
625,1667,206,0.04339692598085479,79.34116725091003
626,636,206,0.04339692598085479,79.38456417689089
627,258,206,0.04339692598085479,79.42796110287175
628,384,205,0.043186261291627344,79.47114736416337
629,496,205,0.043186261291627344,79.514333625455
630,1417,204,0.04297559660239989,79.5573092220574
631,448,204,0.04297559660239989,79.6002848186598
632,1726,204,0.04297559660239989,79.6432604152622
633,102,204,0.04297559660239989,79.68623601186461
634,599,203,0.04276493191317244,79.72900094377778
635,479,203,0.04276493191317244,79.77176587569095
636,798,202,0.042554267223944994,79.8143201429149
637,1110,202,0.042554267223944994,79.85687441013884
638,1533,201,0.042343602534717535,79.89921801267356
639,780,201,0.042343602534717535,79.94156161520827
640,128,201,0.042343602534717535,79.98390521774299
641,886,201,0.042343602534717535,80.0262488202777
642,1613,201,0.042343602534717535,80.06859242281242
643,498,200,0.04213293784549009,80.11072536065791
644,69,200,0.04213293784549009,80.1528582985034
645,1544,200,0.04213293784549009,80.1949912363489
646,1359,200,0.04213293784549009,80.23712417419439
647,1807,199,0.041922273156262645,80.27904644735065
648,1656,199,0.041922273156262645,80.32096872050691
649,1469,199,0.041922273156262645,80.36289099366317
650,1405,199,0.041922273156262645,80.40481326681943
651,955,199,0.041922273156262645,80.44673553997569
652,621,199,0.041922273156262645,80.48865781313195
653,269,198,0.041711608467035186,80.53036942159899
654,1245,198,0.041711608467035186,80.57208103006603
655,595,197,0.04150094377780774,80.61358197384384
656,56,197,0.04150094377780774,80.65508291762164
657,1025,197,0.04150094377780774,80.69658386139945
658,1528,197,0.04150094377780774,80.73808480517725
659,1637,197,0.04150094377780774,80.77958574895506
660,1364,197,0.04150094377780774,80.82108669273286
661,1796,197,0.04150094377780774,80.86258763651067
662,118,196,0.04129027908858029,80.90387791559925
663,711,196,0.04129027908858029,80.94516819468784
664,1812,196,0.04129027908858029,80.98645847377642
665,713,196,0.04129027908858029,81.02774875286501
666,1780,196,0.04129027908858029,81.0690390319536
667,302,196,0.04129027908858029,81.11032931104218
668,1722,196,0.04129027908858029,81.15161959013076
669,454,195,0.041079614399352836,81.19269920453011
670,1591,195,0.041079614399352836,81.23377881892947
671,1616,195,0.041079614399352836,81.27485843332882
672,1737,194,0.04086894971012539,81.31572738303895
673,199,194,0.04086894971012539,81.35659633274908
674,1756,194,0.04086894971012539,81.39746528245921
675,1252,193,0.04065828502089794,81.4381235674801
676,1699,193,0.04065828502089794,81.478781852501
677,151,193,0.04065828502089794,81.5194401375219
678,730,193,0.04065828502089794,81.5600984225428
679,295,192,0.040447620331670486,81.60054604287447
680,476,192,0.040447620331670486,81.64099366320615
681,346,191,0.040236955642443034,81.68123061884859
682,1013,191,0.040236955642443034,81.72146757449103
683,1805,191,0.040236955642443034,81.76170453013347
684,329,190,0.04002629095321558,81.8017308210867
685,1178,190,0.04002629095321558,81.84175711203991
686,1759,190,0.04002629095321558,81.88178340299314
687,1256,190,0.04002629095321558,81.92180969394636
688,654,189,0.03981562626398814,81.96162532021035
689,1783,189,0.03981562626398814,82.00144094647433
690,1436,189,0.03981562626398814,82.04125657273832
691,1,189,0.03981562626398814,82.0810721990023
692,28,189,0.03981562626398814,82.1208878252663
693,442,188,0.039604961574760685,82.16049278684106
694,132,188,0.039604961574760685,82.20009774841583
695,674,188,0.039604961574760685,82.2397027099906
696,786,188,0.039604961574760685,82.27930767156536
697,702,188,0.039604961574760685,82.31891263314013
698,209,187,0.03939429688553323,82.35830693002566
699,1580,187,0.03939429688553323,82.3977012269112
700,716,187,0.03939429688553323,82.43709552379673
701,573,187,0.03939429688553323,82.47648982068226
702,926,186,0.03918363219630579,82.51567345287857
703,493,186,0.03918363219630579,82.55485708507489
704,763,186,0.03918363219630579,82.5940407172712
705,1804,186,0.03918363219630579,82.63322434946751
706,21,186,0.03918363219630579,82.67240798166382
707,1757,185,0.038972967507078335,82.7113809491709
708,1599,185,0.038972967507078335,82.75035391667798
709,658,185,0.038972967507078335,82.78932688418506
710,231,185,0.038972967507078335,82.82829985169214
711,1769,185,0.038972967507078335,82.86727281919921
712,1697,185,0.038972967507078335,82.9062457867063
713,782,185,0.038972967507078335,82.94521875421337
714,1643,184,0.03876230281785088,82.98398105703122
715,227,183,0.03855163812862343,83.02253269515984
716,1646,182,0.038340973439395985,83.06087366859923
717,1477,182,0.038340973439395985,83.09921464203862
718,1816,182,0.038340973439395985,83.137555615478
719,1659,182,0.038340973439395985,83.1758965889174
720,143,181,0.03813030875016853,83.21402689766757
721,1151,181,0.03813030875016853,83.25215720641773
722,1545,181,0.03813030875016853,83.2902875151679
723,200,181,0.03813030875016853,83.32841782391807
724,827,180,0.03791964406094108,83.36633746797901
725,624,180,0.03791964406094108,83.40425711203994
726,367,180,0.03791964406094108,83.44217675610088
727,788,179,0.037708979371713636,83.47988573547259
728,1608,179,0.037708979371713636,83.51759471484431
729,124,179,0.037708979371713636,83.55530369421602
730,170,179,0.037708979371713636,83.59301267358774
731,1792,179,0.037708979371713636,83.63072165295945
732,867,178,0.03749831468248618,83.66821996764193
733,75,178,0.03749831468248618,83.70571828232441
734,1331,178,0.03749831468248618,83.74321659700689
735,1242,177,0.03728764999325873,83.78050424700015
736,360,177,0.03728764999325873,83.81779189699341
737,666,177,0.03728764999325873,83.85507954698667
738,1762,177,0.03728764999325873,83.89236719697993
739,391,177,0.03728764999325873,83.9296548469732
740,1612,177,0.03728764999325873,83.96694249696645
741,1352,175,0.03686632061480383,84.00380881758126
742,1555,175,0.03686632061480383,84.04067513819606
743,1538,175,0.03686632061480383,84.07754145881087
744,407,175,0.03686632061480383,84.11440777942568
745,1467,175,0.03686632061480383,84.15127410004048
746,952,174,0.03665565592557638,84.18792975596605
747,1413,174,0.03665565592557638,84.22458541189162
748,1406,173,0.03644499123634893,84.26103040312798
749,1299,173,0.03644499123634893,84.29747539436433
750,1604,173,0.03644499123634893,84.33392038560068
751,1243,172,0.03623432654712148,84.3701547121478
752,875,172,0.03623432654712148,84.40638903869491
753,282,171,0.03602366185789403,84.44241270055281
754,1767,171,0.03602366185789403,84.4784363624107
755,1785,171,0.03602366185789403,84.5144600242686
756,1564,171,0.03602366185789403,84.5504836861265
757,452,171,0.03602366185789403,84.5865073479844
758,1135,170,0.03581299716866657,84.62232034515306
759,1068,170,0.03581299716866657,84.65813334232172
760,1392,170,0.03581299716866657,84.69394633949038
761,38,169,0.03560233247943913,84.72954867196982
762,1778,169,0.03560233247943913,84.76515100444927
763,1433,169,0.03560233247943913,84.80075333692871
764,34,168,0.035391667790211676,84.83614500471892
765,1410,168,0.035391667790211676,84.87153667250912
766,625,167,0.03518100310098422,84.90671767561011
767,925,167,0.03518100310098422,84.9418986787111
768,192,166,0.03497033841175678,84.97686901712285
769,1593,166,0.03497033841175678,85.0118393555346
770,1743,166,0.03497033841175678,85.04680969394636
771,1160,166,0.03497033841175678,85.08178003235811
772,1035,165,0.03475967372252932,85.11653970608064
773,859,165,0.03475967372252932,85.15129937980318
774,1695,165,0.03475967372252932,85.18605905352571
775,669,165,0.03475967372252932,85.22081872724824
776,276,165,0.03475967372252932,85.25557840097078
777,1472,165,0.03475967372252932,85.29033807469331
778,1686,164,0.034549009033301874,85.32488708372661
779,822,163,0.03433834434407443,85.35922542807069
780,1571,163,0.03433834434407443,85.39356377241477
781,543,163,0.03433834434407443,85.42790211675884
782,129,163,0.03433834434407443,85.46224046110292
783,1569,162,0.03412767965484697,85.49636814075777
784,172,162,0.03412767965484697,85.53049582041261
785,1574,162,0.03412767965484697,85.56462350006746
786,430,162,0.03412767965484697,85.5987511797223
787,197,162,0.03412767965484697,85.63287885937714
788,911,162,0.03412767965484697,85.66700653903199
789,1041,162,0.03412767965484697,85.70113421868683
790,106,161,0.033917014965619524,85.73505123365246
791,1323,161,0.033917014965619524,85.76896824861808
792,1701,161,0.033917014965619524,85.8028852635837
793,1476,161,0.033917014965619524,85.83680227854933
794,300,161,0.033917014965619524,85.87071929351495
795,1061,160,0.03370635027639207,85.90442564379134
796,896,159,0.03349568558716462,85.93792132937851
797,380,159,0.03349568558716462,85.97141701496568
798,1749,159,0.03349568558716462,86.00491270055285
799,514,159,0.03349568558716462,86.03840838614002
800,1516,159,0.03349568558716462,86.07190407172719
801,1772,158,0.033285020897937174,86.10518909262512
802,308,158,0.033285020897937174,86.13847411352306
803,406,158,0.033285020897937174,86.171759134421
804,1173,158,0.033285020897937174,86.20504415531893
805,349,158,0.033285020897937174,86.23832917621687
806,12,157,0.03307435620870972,86.27140353242558
807,1464,157,0.03307435620870972,86.3044778886343
808,97,157,0.03307435620870972,86.33755224484301
809,39,157,0.03307435620870972,86.37062660105173
810,233,157,0.03307435620870972,86.40370095726044
811,1430,157,0.03307435620870972,86.43677531346916
812,53,156,0.03286369151948227,86.46963900498864
813,1088,156,0.03286369151948227,86.50250269650812
814,1761,156,0.03286369151948227,86.5353663880276
815,304,156,0.03286369151948227,86.56823007954708
816,1080,156,0.03286369151948227,86.60109377106656
817,1233,156,0.03286369151948227,86.63395746258604
818,281,155,0.03265302683025482,86.6666104894163
819,363,155,0.03265302683025482,86.69926351624656
820,1386,155,0.03265302683025482,86.73191654307682
821,1512,155,0.03265302683025482,86.76456956990708
822,1565,155,0.03265302683025482,86.79722259673734
823,1342,155,0.03265302683025482,86.8298756235676
824,554,154,0.032442362141027366,86.86231798570863
825,119,154,0.032442362141027366,86.89476034784965
826,542,154,0.032442362141027366,86.92720270999068
827,640,154,0.032442362141027366,86.9596450721317
828,701,153,0.03223169745179992,86.99187676958351
829,313,153,0.03223169745179992,87.02410846703532
830,1766,153,0.03223169745179992,87.05634016448712
831,1751,153,0.03223169745179992,87.08857186193893
832,1692,153,0.03223169745179992,87.12080355939074
833,1442,153,0.03223169745179992,87.15303525684254
834,94,153,0.03223169745179992,87.18526695429435
835,1174,152,0.03202103276257247,87.21728798705692
836,917,152,0.03202103276257247,87.24930901981949
837,104,152,0.03202103276257247,87.28133005258206
838,153,152,0.03202103276257247,87.31335108534464
839,1048,152,0.03202103276257247,87.3453721181072
840,823,151,0.031810368073345016,87.37718248618056
841,157,151,0.031810368073345016,87.40899285425391
842,568,150,0.031599703384117564,87.44059255763803
843,657,150,0.031599703384117564,87.47219226102214
844,1019,150,0.031599703384117564,87.50379196440626
845,415,150,0.031599703384117564,87.53539166779038
846,67,150,0.031599703384117564,87.5669913711745
847,744,150,0.031599703384117564,87.59859107455861
848,1171,150,0.031599703384117564,87.63019077794273
849,1400,149,0.03138903869489012,87.66157981663763
850,800,149,0.03138903869489012,87.69296885533252
851,1606,149,0.03138903869489012,87.72435789402742
852,418,149,0.03138903869489012,87.75574693272232
853,285,149,0.03138903869489012,87.78713597141721
854,263,148,0.031178374005662667,87.81831434542288
855,1519,148,0.031178374005662667,87.84949271942854
856,1129,148,0.031178374005662667,87.8806710934342
857,218,148,0.031178374005662667,87.91184946743986
858,9,147,0.030967709316435218,87.9428171767563
859,1742,147,0.030967709316435218,87.97378488607272
860,256,147,0.030967709316435218,88.00475259538915
861,248,147,0.030967709316435218,88.03572030470558
862,1578,147,0.030967709316435218,88.066688014022
863,398,147,0.030967709316435218,88.09765572333843
864,196,146,0.03075704462720777,88.12841276796564
865,375,146,0.03075704462720777,88.15916981259285
866,534,146,0.03075704462720777,88.18992685722006
867,241,146,0.03075704462720777,88.22068390184727
868,55,145,0.030546379937980313,88.25123028178524
869,508,145,0.030546379937980313,88.28177666172321
870,757,145,0.030546379937980313,88.31232304166119
871,64,144,0.030335715248752865,88.34265875690994
872,884,144,0.030335715248752865,88.3729944721587
873,1666,144,0.030335715248752865,88.40333018740745
874,252,144,0.030335715248752865,88.4336659026562
875,1318,144,0.030335715248752865,88.46400161790496
876,930,144,0.030335715248752865,88.49433733315371
877,1269,143,0.030125050559525416,88.52446238371323
878,601,143,0.030125050559525416,88.55458743427275
879,1587,142,0.029914385870297964,88.58450182014305
880,43,142,0.029914385870297964,88.61441620601335
881,52,142,0.029914385870297964,88.64433059188364
882,1789,142,0.029914385870297964,88.67424497775394
883,221,142,0.029914385870297964,88.70415936362424
884,591,142,0.029914385870297964,88.73407374949454
885,632,142,0.029914385870297964,88.76398813536484
886,1107,142,0.029914385870297964,88.79390252123514
887,1575,142,0.029914385870297964,88.82381690710544
888,1471,141,0.029703721181070515,88.8535206282865
889,1349,141,0.029703721181070515,88.88322434946757
890,501,140,0.02949305649184306,88.91271740595941
891,457,140,0.02949305649184306,88.94221046245126
892,535,140,0.02949305649184306,88.9717035189431
893,668,139,0.02928239180261561,89.00098591074571
894,509,139,0.02928239180261561,89.03026830254832
895,385,139,0.02928239180261561,89.05955069435093
896,339,139,0.02928239180261561,89.08883308615354
897,59,139,0.02928239180261561,89.11811547795615
898,1023,138,0.029071727113388166,89.14718720506954
899,342,138,0.029071727113388166,89.17625893218293
900,98,138,0.029071727113388166,89.20533065929632
901,1039,138,0.029071727113388166,89.23440238640971
902,1791,137,0.02886106242416071,89.26326344883387
903,379,137,0.02886106242416071,89.29212451125802
904,1375,137,0.02886106242416071,89.32098557368218
905,830,137,0.02886106242416071,89.34984663610634
906,1257,137,0.02886106242416071,89.37870769853049
907,1730,137,0.02886106242416071,89.40756876095465
908,1479,136,0.02865039773493326,89.43621915868958
909,1304,136,0.02865039773493326,89.46486955642452
910,1356,136,0.02865039773493326,89.49351995415945
911,1741,136,0.02865039773493326,89.52217035189439
912,1339,136,0.02865039773493326,89.55082074962932
913,1459,135,0.028439733045705812,89.57926048267502
914,972,135,0.028439733045705812,89.60770021572073
915,533,134,0.02822906835647836,89.6359292840772
916,1224,134,0.02822906835647836,89.66415835243369
917,299,134,0.02822906835647836,89.69238742079017
918,306,134,0.02822906835647836,89.72061648914665
919,906,133,0.02801840366725091,89.7486348928139
920,1087,132,0.027807738978023463,89.77644263179192
921,1541,132,0.027807738978023463,89.80425037076995
922,1677,131,0.027597074288796007,89.83184744505874
923,569,131,0.027597074288796007,89.85944451934753
924,1453,131,0.027597074288796007,89.88704159363633
925,1212,131,0.027597074288796007,89.91463866792512
926,520,130,0.02738640959956856,89.94202507752469
927,1139,130,0.02738640959956856,89.96941148712426
928,1298,129,0.027175744910341106,89.9965872320346
929,134,129,0.027175744910341106,90.02376297694494
930,1622,129,0.027175744910341106,90.05093872185527
931,173,129,0.027175744910341106,90.07811446676561
932,178,129,0.027175744910341106,90.10529021167595
933,1285,129,0.027175744910341106,90.13246595658629
934,861,129,0.027175744910341106,90.15964170149662
935,1462,128,0.026965080221113658,90.18660678171774
936,715,128,0.026965080221113658,90.21357186193886
937,1810,128,0.026965080221113658,90.24053694215998
938,450,128,0.026965080221113658,90.2675020223811
939,1290,128,0.026965080221113658,90.29446710260221
940,1411,128,0.026965080221113658,90.32143218282333
941,838,128,0.026965080221113658,90.34839726304445
942,913,128,0.026965080221113658,90.37536234326556
943,1482,128,0.026965080221113658,90.40232742348668
944,1800,128,0.026965080221113658,90.4292925037078
945,15,127,0.02675441553188621,90.45604691923968
946,62,127,0.02675441553188621,90.48280133477157
947,1788,127,0.02675441553188621,90.50955575030345
948,1786,127,0.02675441553188621,90.53631016583533
949,63,127,0.02675441553188621,90.56306458136721
950,71,127,0.02675441553188621,90.5898189968991
951,357,127,0.02675441553188621,90.61657341243098
952,570,127,0.02675441553188621,90.64332782796286
953,1619,127,0.02675441553188621,90.67008224349475
954,8,126,0.026543750842658753,90.69662599433741
955,1523,125,0.026333086153431308,90.72295908049084
956,1548,125,0.026333086153431308,90.74929216664427
957,1547,125,0.026333086153431308,90.7756252527977
958,162,125,0.026333086153431308,90.80195833895112
959,1682,124,0.02612242146420386,90.82808076041533
960,115,124,0.02612242146420386,90.85420318187954
961,810,124,0.02612242146420386,90.88032560334375
962,1251,123,0.025911756774976404,90.90623736011872
963,491,123,0.025911756774976404,90.9321491168937
964,1508,123,0.025911756774976404,90.95806087366867
965,986,122,0.025701092085748955,90.98376196575443
966,532,122,0.025701092085748955,91.00946305784018
967,103,122,0.025701092085748955,91.03516414992593
968,2,121,0.025490427396521506,91.06065457732245
969,1594,121,0.025490427396521506,91.08614500471897
970,351,121,0.025490427396521506,91.11163543211549
971,616,121,0.025490427396521506,91.13712585951201
972,237,121,0.025490427396521506,91.16261628690853
973,212,121,0.025490427396521506,91.18810671430505
974,1736,121,0.025490427396521506,91.21359714170157
975,737,121,0.025490427396521506,91.23908756909809
976,404,121,0.025490427396521506,91.26457799649461
977,1380,121,0.025490427396521506,91.29006842389113
978,1781,120,0.025279762707294054,91.31534818659843
979,1412,120,0.025279762707294054,91.34062794930573
980,723,120,0.025279762707294054,91.36590771201303
981,1707,120,0.025279762707294054,91.39118747472033
982,1603,120,0.025279762707294054,91.41646723742763
983,85,119,0.025069098018066605,91.44153633544569
984,927,119,0.025069098018066605,91.46660543346376
985,567,119,0.025069098018066605,91.49167453148182
986,1621,119,0.025069098018066605,91.51674362949989
987,777,119,0.025069098018066605,91.54181272751795
988,853,118,0.024858433328839157,91.5666711608468
989,436,118,0.024858433328839157,91.59152959417564
990,1631,118,0.024858433328839157,91.61638802750448
991,909,118,0.024858433328839157,91.64124646083333
992,88,118,0.024858433328839157,91.66610489416217
993,610,117,0.0246477686396117,91.69075266280178
994,1819,117,0.0246477686396117,91.7154004314414
995,458,117,0.0246477686396117,91.740048200081
996,673,117,0.0246477686396117,91.76469596872062
997,1826,117,0.0246477686396117,91.78934373736023
998,1218,117,0.0246477686396117,91.81399150599984
999,1100,117,0.0246477686396117,91.83863927463945
1000,1602,116,0.024437103950384252,91.86307637858984
1001,1324,116,0.024437103950384252,91.88751348254023
1002,1808,116,0.024437103950384252,91.91195058649062
1003,240,115,0.024226439261156803,91.93617702575177
1004,395,115,0.024226439261156803,91.96040346501293
1005,1798,115,0.024226439261156803,91.98462990427409
1006,596,115,0.024226439261156803,92.00885634353524
1007,985,114,0.02401577457192935,92.03287211810718
1008,1576,114,0.02401577457192935,92.05688789267911
1009,1006,114,0.02401577457192935,92.08090366725105
1010,1500,114,0.02401577457192935,92.10491944182299
1011,1014,114,0.02401577457192935,92.12893521639492
1012,180,114,0.02401577457192935,92.15295099096686
1013,1496,114,0.02401577457192935,92.1769667655388
1014,1560,114,0.02401577457192935,92.20098254011073
1015,1226,113,0.0238051098827019,92.22478764999343
1016,1586,113,0.0238051098827019,92.24859275987613
1017,1828,113,0.0238051098827019,92.27239786975883
1018,767,113,0.0238051098827019,92.29620297964154
1019,400,112,0.02359444519347445,92.31979742483502
1020,261,112,0.02359444519347445,92.3433918700285
1021,1511,112,0.02359444519347445,92.36698631522198
1022,581,112,0.02359444519347445,92.39058076041546
1023,185,112,0.02359444519347445,92.41417520560894
1024,1249,112,0.02359444519347445,92.43776965080242
1025,245,112,0.02359444519347445,92.4613640959959
1026,181,111,0.023383780504247,92.48474787650015
1027,386,111,0.023383780504247,92.5081316570044
1028,287,111,0.023383780504247,92.53151543750865
1029,1454,111,0.023383780504247,92.55489921801289
1030,1384,111,0.023383780504247,92.57828299851714
1031,1758,110,0.02317311581501955,92.60145611433215
1032,139,110,0.02317311581501955,92.62462923014716
1033,958,110,0.02317311581501955,92.64780234596218
1034,1360,109,0.0229624511257921,92.67076479708797
1035,54,109,0.0229624511257921,92.69372724821376
1036,352,109,0.0229624511257921,92.71668969933955
1037,471,108,0.02275178643656465,92.73944148577611
1038,1066,108,0.02275178643656465,92.76219327221267
1039,235,108,0.02275178643656465,92.78494505864923
1040,1638,107,0.022541121747337196,92.80748618039657
1041,1370,107,0.022541121747337196,92.8300273021439
1042,877,107,0.022541121747337196,92.85256842389124
1043,125,106,0.022330457058109748,92.87489888094935
1044,851,106,0.022330457058109748,92.89722933800745
1045,155,106,0.022330457058109748,92.91955979506555
1046,1377,105,0.0221197923688823,92.94167958743444
1047,84,105,0.0221197923688823,92.96379937980332
1048,1152,105,0.0221197923688823,92.9859191721722
1049,938,104,0.021909127679654847,93.00782829985185
1050,78,104,0.021909127679654847,93.0297374275315
1051,1752,104,0.021909127679654847,93.05164655521115
1052,527,104,0.021909127679654847,93.0735556828908
1053,829,104,0.021909127679654847,93.09546481057045
1054,1255,104,0.021909127679654847,93.1173739382501
1055,206,104,0.021909127679654847,93.13928306592975
1056,1806,103,0.021698462990427395,93.16098152892017
1057,290,103,0.021698462990427395,93.1826799919106
1058,627,103,0.021698462990427395,93.20437845490103
1059,943,103,0.021698462990427395,93.22607691789146
1060,834,103,0.021698462990427395,93.24777538088189
1061,1824,102,0.021487798301199946,93.26926317918308
1062,48,102,0.021487798301199946,93.29075097748428
1063,1821,102,0.021487798301199946,93.31223877578547
1064,1562,102,0.021487798301199946,93.33372657408667
1065,1105,102,0.021487798301199946,93.35521437238786
1066,937,101,0.021277133611972497,93.37649150599984
1067,866,101,0.021277133611972497,93.39776863961181
1068,5,101,0.021277133611972497,93.41904577322379
1069,326,101,0.021277133611972497,93.44032290683576
1070,1530,101,0.021277133611972497,93.46160004044773
1071,1687,100,0.021066468922745045,93.48266650937047
1072,1503,99,0.020855804233517593,93.503522313604
1073,1550,99,0.020855804233517593,93.52437811783751
1074,91,99,0.020855804233517593,93.54523392207103
1075,46,99,0.020855804233517593,93.56608972630455
1076,1146,98,0.020645139544290144,93.58673486584884
1077,116,98,0.020645139544290144,93.60738000539313
1078,495,98,0.020645139544290144,93.62802514493741
1079,1771,98,0.020645139544290144,93.6486702844817
1080,910,98,0.020645139544290144,93.66931542402598
1081,468,98,0.020645139544290144,93.68996056357027
1082,522,97,0.020434474855062695,93.71039503842533
1083,607,97,0.020434474855062695,93.7308295132804
1084,1540,97,0.020434474855062695,93.75126398813546
1085,1446,97,0.020434474855062695,93.77169846299053
1086,228,97,0.020434474855062695,93.7921329378456
1087,1465,97,0.020434474855062695,93.81256741270066
1088,962,97,0.020434474855062695,93.83300188755572
1089,423,96,0.020223810165835243,93.85322569772156
1090,1610,96,0.020223810165835243,93.87344950788739
1091,1259,96,0.020223810165835243,93.89367331805322
1092,330,96,0.020223810165835243,93.91389712821905
1093,778,96,0.020223810165835243,93.93412093838488
1094,1790,96,0.020223810165835243,93.95434474855071
1095,1336,96,0.020223810165835243,93.97456855871654
1096,1225,95,0.02001314547660779,93.99458170419315
1097,1192,95,0.02001314547660779,94.01459484966976
1098,187,95,0.02001314547660779,94.03460799514637
1099,1731,95,0.02001314547660779,94.05462114062298
1100,1313,94,0.019802480787380342,94.07442362141036
1101,959,94,0.019802480787380342,94.09422610219774
1102,802,94,0.019802480787380342,94.11402858298511
1103,219,94,0.019802480787380342,94.13383106377249
1104,1811,93,0.019591816098152894,94.15342287987065
1105,1315,93,0.019591816098152894,94.1730146959688
1106,392,92,0.01938115140892544,94.19239584737772
1107,933,92,0.01938115140892544,94.21177699878665
1108,481,92,0.01938115140892544,94.23115815019557
1109,738,92,0.01938115140892544,94.25053930160449
1110,101,92,0.01938115140892544,94.26992045301341
1111,660,92,0.01938115140892544,94.28930160442233
1112,1557,92,0.01938115140892544,94.30868275583126
1113,1036,91,0.019170486719697993,94.32785324255096
1114,776,91,0.019170486719697993,94.34702372927066
1115,167,91,0.019170486719697993,94.36619421599036
1116,169,91,0.019170486719697993,94.38536470271006
1117,1632,91,0.019170486719697993,94.40453518942977
1118,540,90,0.01895982203047054,94.42349501146023
1119,1597,90,0.01895982203047054,94.4424548334907
1120,475,90,0.01895982203047054,94.46141465552117
1121,1215,90,0.01895982203047054,94.48037447755163
1122,193,90,0.01895982203047054,94.4993342995821
1123,443,88,0.01853849265201564,94.51787279223412
1124,1175,88,0.01853849265201564,94.53641128488613
1125,340,88,0.01853849265201564,94.55494977753814
1126,226,88,0.01853849265201564,94.57348827019015
1127,804,87,0.01832782796278819,94.59181609815295
1128,1801,87,0.01832782796278819,94.61014392611574
1129,1322,87,0.01832782796278819,94.62847175407853
1130,1429,87,0.01832782796278819,94.64679958204133
1131,126,87,0.01832782796278819,94.66512741000412
1132,1029,87,0.01832782796278819,94.68345523796691
1133,105,87,0.01832782796278819,94.7017830659297
1134,769,86,0.01811716327356074,94.71990022920326
1135,1484,86,0.01811716327356074,94.73801739247682
1136,582,86,0.01811716327356074,94.75613455575038
1137,652,86,0.01811716327356074,94.77425171902394
1138,1379,85,0.017906498584333286,94.79215821760828
1139,122,85,0.017906498584333286,94.81006471619261
1140,225,84,0.017695833895105838,94.82776055008772
1141,1057,84,0.017695833895105838,94.84545638398282
1142,1720,84,0.017695833895105838,94.86315221787792
1143,1825,84,0.017695833895105838,94.88084805177303
1144,366,84,0.017695833895105838,94.89854388566813
1145,359,83,0.01748516920587839,94.91602905487402
1146,1483,83,0.01748516920587839,94.9335142240799
1147,190,83,0.01748516920587839,94.95099939328578
1148,378,82,0.017274504516650937,94.96827389780243
1149,217,82,0.017274504516650937,94.98554840231908
1150,1393,82,0.017274504516650937,95.00282290683573
1151,1149,82,0.017274504516650937,95.02009741135238
1152,626,82,0.017274504516650937,95.03737191586903
1153,232,81,0.017063839827423485,95.05443575569646
1154,1274,81,0.017063839827423485,95.07149959552389
1155,1774,81,0.017063839827423485,95.08856343535132
1156,1085,81,0.017063839827423485,95.10562727517875
1157,950,80,0.016853175138196036,95.12248045031694
1158,1343,80,0.016853175138196036,95.13933362545514
1159,1539,80,0.016853175138196036,95.15618680059333
1160,11,80,0.016853175138196036,95.17303997573153
1161,812,80,0.016853175138196036,95.18989315086972
1162,1794,80,0.016853175138196036,95.20674632600792
1163,381,80,0.016853175138196036,95.22359950114611
1164,463,79,0.016642510448968587,95.24024201159509
1165,584,79,0.016642510448968587,95.25688452204406
1166,1091,79,0.016642510448968587,95.27352703249304
1167,1466,79,0.016642510448968587,95.29016954294201
1168,1443,79,0.016642510448968587,95.30681205339098
1169,845,79,0.016642510448968587,95.32345456383996
1170,603,79,0.016642510448968587,95.34009707428893
1171,292,79,0.016642510448968587,95.35673958473791
1172,731,79,0.016642510448968587,95.37338209518688
1173,1021,79,0.016642510448968587,95.39002460563586
1174,1735,78,0.016431845759741135,95.4064564513956
1175,1093,78,0.016431845759741135,95.42288829715534
1176,87,78,0.016431845759741135,95.43932014291508
