condition,total_tokens,valid_tokens,acc_normal,acc_variant,acc_normal_pct,acc_variant_pct,c2c,c2w,w2c,w2w,c2c_pct,c2w_pct,w2c_pct,w2w_pct,net_acc_delta_pct
zero,1582560,1581684,578644,575302,36.5840,36.3728,537701,40943,37601,965439,33.9955,2.5886,2.3773,61.0387,-0.2113
random,1582560,1581684,578644,555641,36.5840,35.1297,521872,56772,33769,969271,32.9947,3.5893,2.1350,61.2810,-1.4543
