bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,831690,0.003504,-0.024781,0.002612,0.959247
0.02,0.05,23222,0.003555,-0.005595,0.012150,0.864435
0.05,0.1,9610,0.002214,-0.005802,0.020541,0.574537
0.1,0.2,12967,-0.000445,-0.007221,0.024308,0.073974
0.2,0.4,26743,-0.000199,-0.007006,0.029915,-0.055429
0.4,1.01,677452,-0.006090,-0.006621,0.038727,-0.163566
