bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,9053,0.603192,0.066090,0.526223,0.602983,0.677041,0.000000,0.011930
0.02,0.05,4936,0.597419,0.072114,0.511260,0.599338,0.677234,0.000000,0.011345
0.05,0.1,2939,0.589022,0.078887,0.497255,0.592409,0.671869,0.000000,0.014631
0.1,0.2,2236,0.581119,0.085145,0.477521,0.585268,0.668303,0.000000,0.017442
0.2,0.4,1810,0.565569,0.098513,0.446814,0.573293,0.669733,0.000000,0.023757
0.4,1.01,11639,0.837421,0.172904,0.543540,0.944591,0.973001,0.000000,0.692413
