bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,16155,96.9607,4.5249,1.4175,-3.1074,8.6017,13.7481,5.6391,-8.1089
0.02,0.05,zero,2352,91.6667,20.7908,3.7415,-17.0493,14.3537,38.0527,12.8401,-25.2126
0.05,0.1,zero,1441,93.4074,30.8119,4.8577,-25.9542,15.1700,46.0097,16.2387,-29.7710
0.1,0.2,zero,1010,91.5842,35.9406,6.5347,-29.4059,13.8812,54.0594,16.4356,-37.6238
0.2,0.3,zero,455,91.6484,35.1648,8.5714,-26.5934,15.8242,56.7033,23.2967,-33.4066
0.3,0.4,zero,304,91.1184,43.7500,9.8684,-33.8816,15.5921,66.7763,23.0263,-43.7500
0.4,1.01,zero,10896,13.0140,95.7048,86.4996,-9.2052,66.1729,97.5587,89.7302,-7.8286
0.0,0.02,random,16155,94.4228,4.5249,1.7703,-2.7546,13.0313,13.7481,6.7224,-7.0257
0.02,0.05,random,2352,87.7551,20.7908,4.5493,-16.2415,18.9116,38.0527,15.5187,-22.5340
0.05,0.1,random,1441,90.6315,30.8119,5.5517,-25.2602,19.8473,46.0097,21.1659,-24.8439
0.1,0.2,random,1010,89.0099,35.9406,7.3267,-28.6139,18.8515,54.0594,21.5842,-32.4752
0.2,0.3,random,455,88.1319,35.1648,10.1099,-25.0549,19.2527,56.7033,23.2967,-33.4066
0.3,0.4,random,304,87.5000,43.7500,10.8553,-32.8947,19.2763,66.7763,25.6579,-41.1184
0.4,1.01,random,10896,13.3627,95.7048,85.9581,-9.7467,64.8733,97.5587,89.4916,-8.0672
