bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,693301,-0.005018,-0.033833,0.001366,-1.284397
0.02,0.05,131786,-0.005807,-0.028702,0.003844,-1.277625
0.05,0.1,44329,-0.007822,-0.027041,0.006050,-1.350232
0.1,0.2,27661,-0.011725,-0.023756,0.009300,-1.574985
0.2,0.4,31787,-0.013793,-0.022903,0.011364,-1.682861
0.4,1.01,652820,-0.008336,-0.024272,0.022997,-0.657612
