bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,21273,0.329449,0.053850,0.274602,0.318890,0.405271,0.002303,0.000000
0.02,0.05,851,0.339859,0.091849,0.214381,0.325012,0.462300,0.064630,0.000000
0.05,0.1,342,0.349885,0.122609,0.169653,0.388955,0.491929,0.192982,0.000000
0.1,0.2,326,0.338202,0.138315,0.155932,0.392264,0.498659,0.306748,0.000000
0.2,0.4,347,0.276050,0.139737,0.156786,0.203034,0.522111,0.472622,0.000000
0.4,1.01,9474,0.564731,0.065636,0.512936,0.575047,0.622089,0.010766,0.000000
