bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,842218,0.002313,-0.020063,0.002018,0.867446
0.02,0.05,22589,-0.001652,-0.011617,0.012477,0.267678
0.05,0.1,16554,-0.006148,-0.012058,0.015904,-0.292265
0.1,0.2,23214,-0.008764,-0.015100,0.020325,-0.664016
0.2,0.4,39156,-0.009761,-0.017861,0.025096,-0.709619
0.4,1.01,637953,-0.009305,-0.026001,0.034557,-0.551512
