bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,14845,-0.011075,-0.029729,0.002220,-1.104192
0.02,0.05,3459,-0.009139,-0.017483,0.004124,-0.939605
0.05,0.1,1708,-0.004046,-0.018488,0.006262,-0.419648
0.1,0.2,1468,-0.001334,-0.016798,0.007100,-0.169757
0.2,0.4,1164,0.000015,-0.024115,0.008965,0.012580
0.4,1.01,9969,0.031469,-0.020906,0.047722,1.226927
