bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,807999,-0.000298,-0.034188,0.001106,-0.000755
0.02,0.05,40497,-0.001506,-0.022457,0.005598,0.011136
0.05,0.1,13307,-0.006666,-0.021970,0.011500,-0.381593
0.1,0.2,13246,-0.013714,-0.023537,0.015830,-1.213538
0.2,0.4,20618,-0.017029,-0.024818,0.017885,-1.539336
0.4,1.01,686017,-0.005677,-0.031258,0.028951,-0.412110
