bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,631908,-0.006183,-0.027769,0.001653,-1.117067
0.02,0.05,153133,-0.006582,-0.022985,0.002749,-1.257599
0.05,0.1,53223,-0.006743,-0.018113,0.003627,-1.319869
0.1,0.2,21608,-0.005633,-0.012990,0.005311,-1.126134
0.2,0.4,13355,-0.001200,-0.009990,0.006096,-0.261362
0.4,1.01,708457,0.000196,-0.010244,0.012367,1.774679
