bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,804637,0.010310,-0.022722,0.002208,1.696564
0.02,0.05,37200,0.015368,-0.012317,0.010425,2.159101
0.05,0.1,14936,0.011479,-0.013639,0.017394,1.487802
0.1,0.2,12775,0.003734,-0.019144,0.021850,0.347589
0.2,0.4,22422,0.000336,-0.027272,0.024746,-0.192362
0.4,1.01,689714,-0.004586,-0.041396,0.033729,-0.024858
