bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,807766,0.005549,-0.028659,0.001484,1.575756
0.02,0.05,34228,0.010422,-0.012284,0.006456,2.742841
0.05,0.1,11453,0.009319,-0.010348,0.010920,2.585060
0.1,0.2,9201,0.001178,-0.010086,0.016676,1.045566
0.2,0.4,13469,-0.007118,-0.013033,0.019074,-0.258894
0.4,1.01,705567,-0.014929,-0.021123,0.023004,-0.698133
