condition,total_tokens,valid_tokens,acc_normal,acc_variant,acc_normal_pct,acc_variant_pct,c2c,c2w,w2c,w2w,c2c_pct,c2w_pct,w2c_pct,w2w_pct,net_acc_delta_pct
zero,38805,32613,16299,10773,49.9770,33.0328,10352,5947,421,15893,31.7419,18.2351,1.2909,48.7321,-16.9442
random,38805,32613,16299,10780,49.9770,33.0543,10351,5948,429,15885,31.7389,18.2381,1.3154,48.7076,-16.9227
