bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,186148,95.9629,0.8805,0.4652,-0.4153,11.2317,3.4752,2.0838,-1.3914
0.02,0.05,zero,180662,95.1047,1.2072,0.5541,-0.6532,12.3667,4.2964,2.4781,-1.8183
0.05,0.1,zero,177395,94.0111,1.7086,0.7785,-0.9301,13.8084,5.6439,3.1185,-2.5254
0.1,0.2,zero,175053,91.8156,2.9631,1.2139,-1.7492,16.4010,8.5414,4.5346,-4.0068
0.2,0.3,zero,86712,88.5840,5.5725,2.0424,-3.5301,20.1135,13.6728,7.1074,-6.5654
0.3,0.4,zero,51888,85.2509,9.3432,3.1819,-6.1613,24.3482,20.7466,10.6152,-10.1314
0.4,1.01,zero,723826,30.3735,72.2631,52.6237,-19.6394,65.3019,77.2806,66.3716,-10.9090
0.0,0.02,random,186148,95.9403,0.8805,0.4518,-0.4287,11.2719,3.4752,2.0682,-1.4069
0.02,0.05,random,180662,95.0997,1.2072,0.5452,-0.6620,12.4236,4.2964,2.4377,-1.8587
0.05,0.1,random,177395,93.9384,1.7086,0.7492,-0.9594,13.8597,5.6439,3.0807,-2.5632
0.1,0.2,random,175053,91.8219,2.9631,1.1477,-1.8155,16.4225,8.5414,4.4678,-4.0736
0.2,0.3,random,86712,88.6013,5.5725,1.9605,-3.6120,20.1013,13.6728,7.0198,-6.6531
0.3,0.4,random,51888,85.3030,9.3432,3.0354,-6.3078,24.2981,20.7466,10.5111,-10.2355
0.4,1.01,random,723826,30.7716,72.2631,52.1877,-20.0754,65.0619,77.2806,65.8794,-11.4012
