bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,807999,98.6671,0.7452,0.4509,-0.2943,5.2836,3.2455,1.4319,-1.8136
0.02,0.05,zero,40497,92.8735,4.2818,5.9980,1.7162,16.5805,12.6404,9.9637,-2.6767
0.05,0.1,zero,13307,75.0282,17.3893,27.4442,10.0549,43.3351,40.4374,40.3923,-0.0451
0.1,0.2,zero,13246,54.9826,34.4179,49.1771,14.7592,63.4667,67.4015,69.4247,2.0233
0.2,0.3,zero,10628,42.7079,47.4313,59.8419,12.4106,70.1336,78.4908,80.1186,1.6278
0.3,0.4,zero,9990,34.8048,56.0961,65.6356,9.5395,72.0661,82.1121,84.0741,1.9620
0.4,1.01,zero,686017,2.9161,83.2076,82.6109,-0.5966,74.6808,85.2595,85.2091,-0.0504
0.0,0.02,random,807999,98.6454,0.7452,0.4455,-0.2996,5.4394,3.2455,1.4652,-1.7803
0.02,0.05,random,40497,92.8661,4.2818,5.8449,1.5631,16.9459,12.6404,10.0254,-2.6150
0.05,0.1,random,13307,75.3739,17.3893,27.0008,9.6115,43.6958,40.4374,40.6628,0.2254
0.1,0.2,random,13246,55.8282,34.4179,47.6823,13.2644,63.7626,67.4015,69.4625,2.0610
0.2,0.3,random,10628,43.7429,47.4313,57.8284,10.3971,70.4272,78.4908,80.3161,1.8254
0.3,0.4,random,9990,35.7157,56.0961,63.8939,7.7978,72.1662,82.1121,84.2543,2.1421
0.4,1.01,random,686017,3.1170,83.2076,82.3303,-0.8772,74.3338,85.2595,85.2247,-0.0348
