bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,21921,0.328811,0.060171,0.262422,0.318395,0.412004,0.000091,0.000000
0.02,0.05,443,0.380686,0.082497,0.281084,0.369581,0.495680,0.000000,0.000000
0.05,0.1,261,0.405476,0.076155,0.324762,0.383241,0.519784,0.000000,0.000000
0.1,0.2,277,0.389399,0.074350,0.323836,0.356949,0.516886,0.000000,0.000000
0.2,0.4,378,0.365244,0.056169,0.322271,0.348790,0.444753,0.000000,0.000000
0.4,1.01,9333,0.335927,0.032088,0.304708,0.330022,0.385995,0.000000,0.000000
