bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,402046,-0.009871,-0.034247,-0.000370,-2.592164
0.02,0.05,233174,-0.010125,-0.031443,0.000839,-2.645695
0.05,0.1,145515,-0.010495,-0.028689,0.001698,-2.687864
0.1,0.2,93784,-0.011050,-0.025537,0.001978,-2.710569
0.2,0.4,58652,-0.011349,-0.022453,0.003197,-2.528416
0.4,1.01,648513,-0.007873,-0.020898,0.016240,-1.095468
