bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,761367,0.141436,0.048272,0.092182,0.138236,0.187942,0.933882,0.000175
0.02,0.05,76076,0.147636,0.082117,0.075621,0.137032,0.210269,0.875309,0.002287
0.05,0.1,17503,0.145627,0.131956,0.055834,0.121757,0.215124,0.876250,0.013940
0.1,0.2,9562,0.154048,0.207996,0.011544,0.098149,0.246160,0.872202,0.046957
0.2,0.4,12607,0.154355,0.235027,0.009283,0.085957,0.460936,0.873959,0.061157
0.4,1.01,704569,0.194720,0.263975,0.011561,0.093310,0.737189,0.791084,0.071532
