condition,total_tokens,valid_tokens,acc_normal,acc_variant,acc_normal_pct,acc_variant_pct,c2c,c2w,w2c,w2w,c2c_pct,c2w_pct,w2c_pct,w2w_pct,net_acc_delta_pct
zero,1582560,1581684,588141,588662,37.1845,37.2174,556575,31566,32087,961456,35.1888,1.9957,2.0287,60.7869,0.0329
random,1582560,1581684,588141,578110,37.1845,36.5503,547759,40382,30351,963192,34.6314,2.5531,1.9189,60.8966,-0.6342
