bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,165994,-0.015731,-0.030676,-0.001142,-4.603373
0.02,0.05,169563,-0.015760,-0.030256,0.000246,-4.626755
0.05,0.1,177561,-0.015849,-0.028408,0.000343,-4.667957
0.1,0.2,189526,-0.015904,-0.027558,0.000671,-4.685672
0.2,0.4,164032,-0.015397,-0.023422,0.001923,-4.545838
0.4,1.01,715008,-0.004056,-0.021157,0.014878,-0.708538
