bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,165989,-0.015731,-0.030676,-0.001142,-4.603263
0.02,0.05,169569,-0.015760,-0.030256,0.000246,-4.626949
0.05,0.1,177561,-0.015849,-0.028408,0.000343,-4.667855
0.1,0.2,189525,-0.015904,-0.027558,0.000671,-4.685668
0.2,0.4,164034,-0.015398,-0.023422,0.001919,-4.545868
0.4,1.01,715006,-0.004056,-0.021157,0.014879,-0.708529
