bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,807361,-0.001367,-0.034197,0.001249,-0.319820
0.02,0.05,47466,-0.005411,-0.028108,0.001986,-1.054708
0.05,0.1,12736,-0.013162,-0.025051,0.000538,-1.875996
0.1,0.2,11851,-0.020376,-0.023394,0.003721,-2.593878
0.2,0.4,19122,-0.020110,-0.023212,0.006066,-2.400192
0.4,1.01,683148,-0.012265,-0.027237,0.024503,-0.722831
