bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,21997,-0.008170,-0.010472,0.004217,-0.358658
0.02,0.05,454,-0.007177,-0.002554,0.004484,-0.469318
0.05,0.1,291,-0.006547,-0.013439,0.021273,-0.380309
0.1,0.2,276,-0.010084,-0.005132,0.012623,-0.449220
0.2,0.4,277,-0.007078,0.000000,0.014504,-0.198213
0.4,1.01,9318,0.053018,0.000000,0.034886,1.307561
