bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,4901,0.578194,0.065616,0.501932,0.578509,0.650056,0.000000,0.009998
0.02,0.05,4177,0.575421,0.068437,0.496211,0.576428,0.650845,0.000000,0.009337
0.05,0.1,3759,0.573965,0.073621,0.488492,0.573821,0.649280,0.000000,0.014099
0.1,0.2,3487,0.568606,0.074904,0.479984,0.570006,0.645953,0.000000,0.012905
0.2,0.4,2680,0.559990,0.089994,0.456327,0.563824,0.643017,0.000000,0.020896
0.4,1.01,13609,0.812597,0.208957,0.493054,0.949344,0.988776,0.000073,0.619737
