bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,2205,0.512377,0.070078,0.435834,0.510107,0.584733,0.000000,0.008617
0.02,0.05,2500,0.511066,0.068151,0.431842,0.511214,0.586252,0.000000,0.004800
0.05,0.1,3043,0.509266,0.070701,0.431827,0.507627,0.584589,0.000000,0.006572
0.1,0.2,3884,0.507843,0.071782,0.427225,0.507880,0.583213,0.000000,0.007981
0.2,0.4,4148,0.504298,0.079630,0.414873,0.502863,0.584284,0.000000,0.011090
0.4,1.01,16833,0.743769,0.246704,0.428233,0.842562,0.990753,0.000000,0.523793
