bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,243611,0.159608,0.053393,0.106438,0.156624,0.212497,0.854268,0.000764
0.02,0.05,206417,0.160050,0.057749,0.105030,0.156453,0.213825,0.847028,0.001177
0.05,0.1,176594,0.159305,0.063188,0.101763,0.155305,0.213653,0.848777,0.001784
0.1,0.2,149332,0.157712,0.074742,0.095363,0.153097,0.212875,0.854499,0.003449
0.2,0.4,101778,0.152604,0.094940,0.079624,0.147031,0.208987,0.872124,0.007035
0.4,1.01,703952,0.147863,0.202921,0.001463,0.081204,0.567221,0.797763,0.006699
