bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,2296,97.1254,8.3624,1.7857,-6.5767,10.3136,28.6150,7.6655,-20.9495
0.02,0.05,zero,2556,96.5180,10.3286,2.1909,-8.1377,10.5008,30.0861,8.8028,-21.2833
0.05,0.1,zero,3060,95.0980,11.5033,2.3529,-9.1503,12.4183,34.1503,8.9216,-25.2288
0.1,0.2,zero,3770,93.9523,15.3316,2.7586,-12.5729,13.4271,38.3820,11.1141,-27.2679
0.2,0.3,zero,2301,93.1334,19.5133,3.5202,-15.9930,15.1065,43.1986,13.2986,-29.9000
0.3,0.4,zero,1824,91.2829,25.4934,5.1535,-20.3399,16.6118,50.6579,15.6798,-34.9781
0.4,1.01,zero,16806,36.9868,81.4174,61.1627,-20.2547,43.1239,88.6291,71.5756,-17.0534
0.0,0.02,random,2296,96.9948,8.3624,1.6551,-6.7073,10.3223,28.6150,7.6655,-20.9495
0.02,0.05,random,2556,96.5180,10.3286,2.1909,-8.1377,10.4695,30.0861,8.6854,-21.4006
0.05,0.1,random,3060,95.1961,11.5033,2.3529,-9.1503,12.1242,34.1503,8.7255,-25.4248
0.1,0.2,random,3770,93.9257,15.3316,2.9178,-12.4138,13.4483,38.3820,11.0875,-27.2944
0.2,0.3,random,2301,92.8727,19.5133,3.9548,-15.5585,15.0804,43.1986,12.9509,-30.2477
0.3,0.4,random,1824,90.8443,25.4934,5.3180,-20.1754,16.5680,50.6579,16.1732,-34.4846
0.4,1.01,random,16806,36.8618,81.4174,61.2162,-20.2011,43.2203,88.6291,71.3793,-17.2498
