bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,296237,-0.012769,-0.035840,-0.001200,-3.476495
0.02,0.05,224254,-0.012832,-0.033907,-0.000735,-3.497794
0.05,0.1,174795,-0.012958,-0.030850,-0.000546,-3.540158
0.1,0.2,134474,-0.013030,-0.027007,0.000410,-3.556743
0.2,0.4,86356,-0.012453,-0.023902,0.001729,-3.388350
0.4,1.01,665568,-0.004985,-0.022323,0.014648,-0.617040
