bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,1374,-0.010999,-0.025079,0.001462,-2.798429
0.02,0.05,1705,-0.011876,-0.026024,0.000811,-2.976718
0.05,0.1,2283,-0.011188,-0.027769,0.002446,-2.851937
0.1,0.2,3420,-0.010852,-0.022607,0.000472,-2.719578
0.2,0.4,4203,-0.009615,-0.023254,0.002991,-2.408090
0.4,1.01,19628,-0.014019,-0.020318,0.015232,-1.752180
