bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,761367,90.1911,0.6603,0.3998,-0.2605,19.7165,3.0288,1.8950,-1.1338
0.02,0.05,zero,76076,77.6171,1.7772,1.1186,-0.6586,29.6879,6.1715,4.4442,-1.7272
0.05,0.1,zero,17503,63.8119,7.3645,4.6221,-2.7424,44.2518,17.3913,15.1460,-2.2453
0.1,0.2,zero,9562,55.8983,25.8837,15.1119,-10.7718,63.9155,47.6469,44.9592,-2.6877
0.2,0.3,zero,6463,49.5590,42.3333,23.8898,-18.4434,73.7862,67.6157,64.8151,-2.8006
0.3,0.4,zero,6144,47.0215,51.4160,29.3945,-22.0215,75.8626,73.6165,71.1263,-2.4902
0.4,1.01,zero,704569,8.9668,83.7059,76.7401,-6.9658,81.3762,85.3012,85.3898,0.0886
0.0,0.02,random,761367,89.6686,0.6603,0.3985,-0.2618,20.4833,3.0288,1.9242,-1.1046
0.02,0.05,random,76076,76.5708,1.7772,1.1226,-0.6546,30.5873,6.1715,4.4574,-1.7141
0.05,0.1,random,17503,62.5093,7.3645,4.4221,-2.9424,44.9603,17.3913,15.1174,-2.2739
0.1,0.2,random,9562,55.6160,25.8837,14.4949,-11.3888,64.2585,47.6469,44.4572,-3.1897
0.2,0.3,random,6463,49.7911,42.3333,22.8686,-19.4646,73.8047,67.6157,64.1807,-3.4349
0.3,0.4,random,6144,47.6400,51.4160,27.9297,-23.4863,75.7943,73.6165,70.8171,-2.7995
0.4,1.01,random,704569,9.5406,83.7059,76.0882,-7.6177,81.3194,85.3012,85.2242,-0.0771
