bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,1527,0.572787,0.046448,0.515805,0.567070,0.639816,0.000000,0.000000
0.02,0.05,1928,0.573052,0.045731,0.515382,0.570048,0.640379,0.000000,0.000000
0.05,0.1,2429,0.572220,0.045922,0.514794,0.566605,0.638321,0.000000,0.000000
0.1,0.2,3516,0.572282,0.045842,0.516139,0.566625,0.637955,0.000000,0.000000
0.2,0.4,4379,0.571830,0.045657,0.515060,0.565802,0.638724,0.000000,0.000000
0.4,1.01,18834,0.561447,0.037036,0.521796,0.555239,0.612357,0.000000,0.000000
