bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,9202,0.415095,0.041578,0.361284,0.415733,0.468547,0.000000,0.000000
0.02,0.05,4800,0.416092,0.040592,0.363598,0.416721,0.467612,0.000000,0.000000
0.05,0.1,2951,0.417261,0.040245,0.366391,0.418215,0.467764,0.000000,0.000000
0.1,0.2,2104,0.419770,0.039544,0.370541,0.419262,0.469579,0.000000,0.000000
0.2,0.4,1818,0.422610,0.038348,0.373219,0.422584,0.470170,0.000000,0.000000
0.4,1.01,11738,0.421218,0.030539,0.385150,0.420917,0.460266,0.000000,0.000000
