bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,787016,0.193637,0.055154,0.130476,0.189910,0.257108,0.585135,0.000159
0.02,0.05,50313,0.197263,0.090605,0.107766,0.184400,0.292723,0.580645,0.003081
0.05,0.1,13762,0.181073,0.134356,0.078267,0.157858,0.275294,0.692705,0.017439
0.1,0.2,9468,0.182342,0.196235,0.012101,0.141472,0.291461,0.741128,0.044782
0.2,0.4,12128,0.179932,0.229637,0.009298,0.123823,0.497793,0.776550,0.065386
0.4,1.01,708997,0.122560,0.119860,0.013538,0.101939,0.266751,0.767030,0.004993
