bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,21472,0.572480,0.045649,0.515525,0.567811,0.638314,0.000000,0.000000
0.02,0.05,865,0.576256,0.045021,0.525015,0.564073,0.646678,0.000000,0.000000
0.05,0.1,307,0.577065,0.041533,0.532132,0.565802,0.644285,0.000000,0.000000
0.1,0.2,307,0.560856,0.034320,0.528382,0.553993,0.616056,0.000000,0.000000
0.2,0.4,369,0.550164,0.022278,0.525607,0.546763,0.573313,0.000000,0.000000
0.4,1.01,9293,0.550607,0.022805,0.527030,0.550474,0.581156,0.000000,0.000000
