bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,17035,-0.023378,-0.046432,-0.000739,-5.278454
0.02,0.05,2511,-0.022291,-0.056763,-0.000031,-4.392845
0.05,0.1,1383,-0.022947,-0.066552,-0.000776,-4.027013
0.1,0.2,1015,-0.025636,-0.098739,-0.000720,-4.290107
0.2,0.4,808,-0.024018,-0.106202,0.006860,-3.819354
0.4,1.01,9861,-0.012542,-0.133678,0.040315,-0.158012
