bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,683209,97.9700,0.5989,0.2996,-0.2993,7.4306,2.7484,1.3353,-1.4130
0.02,0.05,zero,120669,95.3716,1.1329,0.8428,-0.2900,12.7324,4.4485,2.4837,-1.9649
0.05,0.1,zero,36028,89.1862,3.4667,3.3363,-0.1305,23.1342,9.1235,7.2222,-1.9013
0.1,0.2,zero,16809,74.8468,12.0293,12.9454,0.9162,42.6724,24.8438,23.7849,-1.0590
0.2,0.3,zero,7759,56.1670,28.9084,28.8826,-0.0258,62.2761,50.1353,49.4522,-0.6831
0.3,0.4,zero,6271,46.7549,41.3810,39.1804,-2.2006,68.8853,63.4827,63.3073,-0.1754
0.4,1.01,zero,710939,2.3919,84.1192,83.2018,-0.9174,75.2611,85.8708,85.7095,-0.1613
0.0,0.02,random,683209,97.9394,0.5989,0.3009,-0.2980,7.4770,2.7484,1.3382,-1.4101
0.02,0.05,random,120669,95.3294,1.1329,0.8295,-0.3033,12.8200,4.4485,2.4663,-1.9823
0.05,0.1,random,36028,89.1029,3.4667,3.2197,-0.2470,23.1875,9.1235,7.1833,-1.9402
0.1,0.2,random,16809,74.9836,12.0293,12.6956,0.6663,42.7592,24.8438,23.7254,-1.1184
0.2,0.3,random,7759,56.3475,28.9084,28.0706,-0.8377,62.1781,50.1353,49.4909,-0.6444
0.3,0.4,random,6271,47.2173,41.3810,38.1598,-3.2212,68.8375,63.4827,63.1638,-0.3189
0.4,1.01,random,710939,2.5139,84.1192,83.0517,-1.0675,75.2939,85.8708,85.6972,-0.1736
