bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,805618,0.001236,-0.021863,0.002522,0.195531
0.02,0.05,42609,0.001591,-0.027014,0.011210,0.214404
0.05,0.1,9664,0.001720,-0.036184,0.016244,-0.045744
0.1,0.2,8377,-0.001829,-0.036473,0.019759,-0.806518
0.2,0.4,13216,-0.001350,-0.041821,0.021917,-0.834560
0.4,1.01,702200,-0.000740,-0.072801,0.027037,0.181877
