bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,186151,-0.009279,-0.026642,0.003773,-2.594207
0.02,0.05,180656,-0.009114,-0.024985,0.003904,-2.534062
0.05,0.1,177395,-0.008998,-0.024102,0.005927,-2.497861
0.1,0.2,175055,-0.008649,-0.021580,0.006824,-2.385219
0.2,0.4,138601,-0.007437,-0.019525,0.007923,-2.053108
0.4,1.01,723826,0.002735,-0.025675,0.015513,1.060980
