bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,387664,0.099232,0.037654,0.063653,0.099261,0.128918,0.993559,0.000408
0.02,0.05,232093,0.099953,0.044581,0.061080,0.099234,0.130980,0.990745,0.000788
0.05,0.1,145013,0.100409,0.057864,0.056854,0.098241,0.132379,0.985774,0.001979
0.1,0.2,89767,0.100849,0.081093,0.048902,0.095516,0.132396,0.977564,0.005470
0.2,0.4,52464,0.104928,0.132028,0.034025,0.086941,0.130645,0.958066,0.017822
0.4,1.01,674683,0.185945,0.296815,0.004238,0.062869,0.830755,0.795188,0.111025
