val_index,train_index,checkpoint,loss_type,lr,score
VAL_AGG,5363,checkpoint_epoch010.pt,train,0.0001,0.001552581787109375
VAL_AGG,2184,checkpoint_epoch010.pt,train,0.0001,0.001552581787109375
VAL_AGG,4896,checkpoint_epoch010.pt,train,0.0001,0.0011186599731445312
VAL_AGG,1112,checkpoint_epoch010.pt,train,0.0001,0.0011186599731445312
VAL_AGG,5663,checkpoint_epoch010.pt,train,0.0001,0.0011186599731445312
VAL_AGG,8597,checkpoint_epoch010.pt,train,0.0001,0.0011186599731445312
VAL_AGG,7342,checkpoint_epoch010.pt,train,0.0001,0.0016937255859375
VAL_AGG,592,checkpoint_epoch010.pt,train,0.0001,0.0016937255859375
VAL_AGG,7771,checkpoint_epoch010.pt,train,0.0001,0.0016937255859375
VAL_AGG,2357,checkpoint_epoch010.pt,train,0.0001,0.0016937255859375
VAL_AGG,1954,checkpoint_epoch010.pt,train,0.0001,0.001232147216796875
VAL_AGG,7211,checkpoint_epoch010.pt,train,0.0001,0.001232147216796875
VAL_AGG,119,checkpoint_epoch010.pt,train,0.0001,0.001232147216796875
VAL_AGG,8648,checkpoint_epoch010.pt,train,0.0001,0.001232147216796875
VAL_AGG,9170,checkpoint_epoch010.pt,train,0.0001,0.0015230178833007812
VAL_AGG,9537,checkpoint_epoch010.pt,train,0.0001,0.0015230178833007812
VAL_AGG,7414,checkpoint_epoch010.pt,train,0.0001,0.0015230178833007812
VAL_AGG,3887,checkpoint_epoch010.pt,train,0.0001,0.0015230178833007812
VAL_AGG,1891,checkpoint_epoch010.pt,train,0.0001,0.0014371871948242188
VAL_AGG,4291,checkpoint_epoch010.pt,train,0.0001,0.0014371871948242188
VAL_AGG,3053,checkpoint_epoch010.pt,train,0.0001,0.0014371871948242188
VAL_AGG,735,checkpoint_epoch010.pt,train,0.0001,0.0014371871948242188
VAL_AGG,318,checkpoint_epoch010.pt,train,0.0001,0.0010709762573242188
VAL_AGG,9512,checkpoint_epoch010.pt,train,0.0001,0.0010709762573242188
VAL_AGG,10325,checkpoint_epoch010.pt,train,0.0001,0.0010709762573242188
VAL_AGG,1339,checkpoint_epoch010.pt,train,0.0001,0.0010709762573242188
VAL_AGG,4091,checkpoint_epoch010.pt,train,0.0001,0.0017595291137695312
VAL_AGG,9002,checkpoint_epoch010.pt,train,0.0001,0.0017595291137695312
VAL_AGG,5060,checkpoint_epoch010.pt,train,0.0001,0.0017595291137695312
VAL_AGG,7675,checkpoint_epoch010.pt,train,0.0001,0.0017595291137695312
VAL_AGG,3194,checkpoint_epoch010.pt,train,0.0001,0.0013933181762695312
VAL_AGG,1090,checkpoint_epoch010.pt,train,0.0001,0.0013933181762695312
VAL_AGG,6203,checkpoint_epoch010.pt,train,0.0001,0.0013933181762695312
VAL_AGG,3023,checkpoint_epoch010.pt,train,0.0001,0.0013933181762695312
VAL_AGG,8765,checkpoint_epoch010.pt,train,0.0001,0.0013074874877929688
VAL_AGG,4220,checkpoint_epoch010.pt,train,0.0001,0.0013074874877929688
VAL_AGG,3860,checkpoint_epoch010.pt,train,0.0001,0.0013074874877929688
VAL_AGG,1516,checkpoint_epoch010.pt,train,0.0001,0.0013074874877929688
VAL_AGG,5173,checkpoint_epoch010.pt,train,0.0001,0.0014028549194335938
VAL_AGG,8425,checkpoint_epoch010.pt,train,0.0001,0.0014028549194335938
VAL_AGG,2423,checkpoint_epoch010.pt,train,0.0001,0.0014028549194335938
VAL_AGG,5979,checkpoint_epoch010.pt,train,0.0001,0.0014028549194335938
VAL_AGG,7963,checkpoint_epoch010.pt,train,0.0001,0.0012559890747070312
VAL_AGG,9344,checkpoint_epoch010.pt,train,0.0001,0.0012559890747070312
VAL_AGG,483,checkpoint_epoch010.pt,train,0.0001,0.0012559890747070312
VAL_AGG,3282,checkpoint_epoch010.pt,train,0.0001,0.0012559890747070312
VAL_AGG,8142,checkpoint_epoch010.pt,train,0.0001,0.0009751319885253906
VAL_AGG,8333,checkpoint_epoch010.pt,train,0.0001,0.0009751319885253906
VAL_AGG,1805,checkpoint_epoch010.pt,train,0.0001,0.0009751319885253906
VAL_AGG,9388,checkpoint_epoch010.pt,train,0.0001,0.0009751319885253906
VAL_AGG,8824,checkpoint_epoch010.pt,train,0.0001,0.0012617111206054688
VAL_AGG,33,checkpoint_epoch010.pt,train,0.0001,0.0012617111206054688
VAL_AGG,4002,checkpoint_epoch010.pt,train,0.0001,0.0012617111206054688
VAL_AGG,8217,checkpoint_epoch010.pt,train,0.0001,0.0012617111206054688
VAL_AGG,5982,checkpoint_epoch010.pt,train,0.0001,0.001338958740234375
VAL_AGG,9182,checkpoint_epoch010.pt,train,0.0001,0.001338958740234375
VAL_AGG,4092,checkpoint_epoch010.pt,train,0.0001,0.001338958740234375
VAL_AGG,1775,checkpoint_epoch010.pt,train,0.0001,0.001338958740234375
VAL_AGG,7296,checkpoint_epoch010.pt,train,0.0001,0.0012874603271484375
VAL_AGG,450,checkpoint_epoch010.pt,train,0.0001,0.0012874603271484375
VAL_AGG,8106,checkpoint_epoch010.pt,train,0.0001,0.0012874603271484375
VAL_AGG,8018,checkpoint_epoch010.pt,train,0.0001,0.0012874603271484375
VAL_AGG,3160,checkpoint_epoch010.pt,train,0.0001,0.0012340545654296875
VAL_AGG,1915,checkpoint_epoch010.pt,train,0.0001,0.0012340545654296875
VAL_AGG,7859,checkpoint_epoch010.pt,train,0.0001,0.0012340545654296875
VAL_AGG,5594,checkpoint_epoch010.pt,train,0.0001,0.0012340545654296875
VAL_AGG,304,checkpoint_epoch010.pt,train,0.0001,0.0010042190551757812
VAL_AGG,8866,checkpoint_epoch010.pt,train,0.0001,0.0010042190551757812
VAL_AGG,8589,checkpoint_epoch010.pt,train,0.0001,0.0010042190551757812
VAL_AGG,303,checkpoint_epoch010.pt,train,0.0001,0.0010042190551757812
VAL_AGG,1022,checkpoint_epoch010.pt,train,0.0001,0.0011453628540039062
VAL_AGG,8916,checkpoint_epoch010.pt,train,0.0001,0.0011453628540039062
VAL_AGG,4467,checkpoint_epoch010.pt,train,0.0001,0.0011453628540039062
VAL_AGG,3578,checkpoint_epoch010.pt,train,0.0001,0.0011453628540039062
VAL_AGG,96,checkpoint_epoch010.pt,train,0.0001,0.001644134521484375
VAL_AGG,4610,checkpoint_epoch010.pt,train,0.0001,0.001644134521484375
VAL_AGG,8978,checkpoint_epoch010.pt,train,0.0001,0.001644134521484375
VAL_AGG,7612,checkpoint_epoch010.pt,train,0.0001,0.001644134521484375
VAL_AGG,7816,checkpoint_epoch010.pt,train,0.0001,0.0012769699096679688
VAL_AGG,6237,checkpoint_epoch010.pt,train,0.0001,0.0012769699096679688
VAL_AGG,9072,checkpoint_epoch010.pt,train,0.0001,0.0012769699096679688
VAL_AGG,8003,checkpoint_epoch010.pt,train,0.0001,0.0012769699096679688
VAL_AGG,2239,checkpoint_epoch010.pt,train,0.0001,0.0018644332885742188
VAL_AGG,6379,checkpoint_epoch010.pt,train,0.0001,0.0018644332885742188
VAL_AGG,7716,checkpoint_epoch010.pt,train,0.0001,0.0018644332885742188
VAL_AGG,251,checkpoint_epoch010.pt,train,0.0001,0.0018644332885742188
VAL_AGG,10295,checkpoint_epoch010.pt,train,0.0001,0.0014858245849609375
VAL_AGG,7503,checkpoint_epoch010.pt,train,0.0001,0.0014858245849609375
VAL_AGG,7854,checkpoint_epoch010.pt,train,0.0001,0.0014858245849609375
VAL_AGG,5512,checkpoint_epoch010.pt,train,0.0001,0.0014858245849609375
