bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,381463,-0.011521,-0.037823,-0.001064,-2.957022
0.02,0.05,233940,-0.011738,-0.035021,-0.000723,-3.005448
0.05,0.1,150218,-0.011962,-0.031555,-0.000447,-3.059537
0.1,0.2,97253,-0.012356,-0.028348,-0.000342,-3.127767
0.2,0.4,57757,-0.012320,-0.024124,0.001368,-3.024085
0.4,1.01,661053,-0.004378,-0.022663,0.015348,-0.419775
