bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,4846,-0.061773,-0.218078,-0.015368,-5.180692
0.02,0.05,2073,-0.062054,-0.207010,-0.067666,-5.485379
0.05,0.1,1976,-0.053691,-0.191023,-0.010933,-4.911021
0.1,0.2,2575,-0.054431,-0.191729,-0.021207,-5.046036
0.2,0.4,3730,-0.044109,-0.146067,0.000000,-4.245431
0.4,1.01,17413,-0.081343,-0.179130,0.000000,-8.103335
