bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,605437,-0.009216,-0.039276,0.000648,-1.854707
0.02,0.05,174297,-0.009221,-0.036790,0.002032,-1.866592
0.05,0.1,64364,-0.010158,-0.031947,0.003331,-2.009187
0.1,0.2,28651,-0.013207,-0.027450,0.006326,-2.390926
0.2,0.4,20901,-0.018128,-0.024429,0.008954,-2.900096
0.4,1.01,688034,-0.003987,-0.021981,0.022614,-0.490348
