bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,21983,0.416857,0.040746,0.364161,0.417413,0.468649,0.000000,0.000000
0.02,0.05,526,0.432284,0.033626,0.385482,0.428973,0.480049,0.000000,0.000000
0.05,0.1,257,0.440252,0.038744,0.377911,0.442904,0.486477,0.000000,0.000000
0.1,0.2,277,0.439267,0.032982,0.393604,0.437414,0.477309,0.000000,0.000000
0.2,0.4,204,0.433905,0.034535,0.380873,0.440587,0.470881,0.000000,0.000000
0.4,1.01,9366,0.419555,0.027893,0.386468,0.418518,0.456051,0.000000,0.000000
