bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,805617,0.128613,0.047584,0.082300,0.124512,0.171384,0.954450,0.000118
0.02,0.05,42610,0.142837,0.092985,0.065923,0.127472,0.214073,0.873363,0.002981
0.05,0.1,9664,0.144478,0.155137,0.043542,0.109219,0.221136,0.879553,0.015625
0.1,0.2,8377,0.153431,0.207757,0.010158,0.093394,0.434628,0.863436,0.034022
0.2,0.4,13216,0.144809,0.205251,0.009594,0.087251,0.396587,0.870536,0.033293
0.4,1.01,702200,0.179105,0.237470,0.011589,0.086751,0.644278,0.794704,0.030947
