bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,375287,97.6061,0.6193,0.3730,-0.2462,7.3095,2.5783,1.5929,-0.9854
0.02,0.05,zero,227233,96.5709,0.9770,0.6077,-0.3692,8.8368,3.5197,2.2330,-1.2868
0.05,0.1,zero,142231,94.9209,1.6579,1.0708,-0.5871,11.2466,5.2091,3.4950,-1.7141
0.1,0.2,zero,87587,91.0055,4.3203,2.9479,-1.3723,17.1238,10.5952,8.1222,-2.4730
0.2,0.3,zero,30363,81.8167,12.9533,8.0822,-4.8711,29.5702,25.2841,20.7753,-4.5088
0.3,0.4,zero,16797,72.3522,24.3794,15.3897,-8.9897,42.5909,42.8291,36.3755,-6.4535
0.4,1.01,zero,702186,9.8032,81.6836,74.8427,-6.8409,75.7232,84.7307,83.6409,-1.0897
0.0,0.02,random,375287,97.5291,0.6193,0.3717,-0.2475,7.4618,2.5783,1.6113,-0.9670
0.02,0.05,random,227233,96.4979,0.9770,0.5981,-0.3789,9.0040,3.5197,2.2215,-1.2982
0.05,0.1,random,142231,94.8155,1.6579,1.0413,-0.6166,11.4560,5.2091,3.4725,-1.7366
0.1,0.2,random,87587,90.8582,4.3203,2.8749,-1.4454,17.3046,10.5952,8.0480,-2.5472
0.2,0.3,random,30363,81.6784,12.9533,7.9175,-5.0357,29.6348,25.2841,20.5876,-4.6965
0.3,0.4,random,16797,72.3998,24.3794,14.9551,-9.4243,42.5052,42.8291,35.9231,-6.9060
0.4,1.01,random,702186,10.2929,81.6836,74.3163,-7.3673,75.5899,84.7307,83.4970,-1.2337
