bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,837597,97.7937,0.8341,0.4688,-0.3652,7.5040,3.3970,1.6749,-1.7221
0.02,0.05,zero,20917,79.8441,11.5409,12.9560,1.4151,35.2421,27.6043,25.4339,-2.1705
0.05,0.1,zero,11134,50.2874,33.0250,36.7164,3.6914,69.2114,64.8285,65.4751,0.6467
0.1,0.2,zero,16125,32.6078,50.0403,52.9302,2.8899,78.5588,80.2481,81.3643,1.1163
0.2,0.3,zero,14503,23.1469,63.4627,65.1658,1.7031,80.9846,85.1410,86.0443,0.9033
0.3,0.4,zero,14720,16.9226,74.0489,75.0204,0.9715,81.9022,88.0367,88.8043,0.7677
0.4,1.01,zero,666688,0.9562,83.6907,83.6340,-0.0567,78.7913,85.1551,85.0425,-0.1126
0.0,0.02,random,837597,97.7579,0.8341,0.4826,-0.3515,7.6315,3.3970,1.6889,-1.7081
0.02,0.05,random,20917,80.0115,11.5409,13.4436,1.9028,35.2804,27.6043,25.4578,-2.1466
0.05,0.1,random,11134,51.0868,33.0250,38.1265,5.1015,68.7623,64.8285,65.5560,0.7275
0.1,0.2,random,16125,33.1473,50.0403,53.7984,3.7581,78.0850,80.2481,81.3023,1.0543
0.2,0.3,random,14503,23.6365,63.4627,65.3589,1.8962,80.2482,85.1410,85.9546,0.8136
0.3,0.4,random,14720,16.7527,74.0489,74.9592,0.9103,81.1590,88.0367,88.6481,0.6114
0.4,1.01,random,666688,0.9216,83.6907,83.6304,-0.0603,78.4092,85.1551,85.0306,-0.1245
