bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,765813,-0.001827,-0.025932,0.001531,-0.384918
0.02,0.05,70987,-0.001241,-0.018809,0.004781,-0.247977
0.05,0.1,16964,0.000394,-0.011682,0.009471,0.046213
0.1,0.2,9183,0.000855,-0.010598,0.011586,0.183258
0.2,0.4,11553,0.000464,-0.010021,0.013031,0.115886
0.4,1.01,707184,0.000163,-0.017112,0.022478,0.575482
