bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,13782,92.0694,4.0850,1.6398,-2.4452,17.6825,12.6760,7.0237,-5.6523
0.02,0.05,zero,4126,84.5856,13.1847,4.9927,-8.1920,28.1338,29.3989,19.8255,-9.5734
0.05,0.1,zero,2045,74.7188,28.8998,11.7848,-17.1149,39.2958,51.7359,37.3105,-14.4254
0.1,0.2,zero,1526,64.0236,51.9004,22.5426,-29.3578,48.3748,76.0813,57.3394,-18.7418
0.2,0.3,zero,681,57.5624,66.6667,32.8928,-33.7739,53.5683,86.6373,70.4846,-16.1527
0.3,0.4,zero,403,56.5757,69.7270,35.9801,-33.7469,56.4764,86.8486,75.1861,-11.6625
0.4,1.01,zero,10050,4.7662,97.5920,94.5174,-3.0746,73.5662,99.3930,98.3284,-1.0647
0.0,0.02,random,13782,91.8299,4.0850,1.6688,-2.4162,17.7579,12.6760,7.0672,-5.6088
0.02,0.05,random,4126,84.6825,13.1847,4.8715,-8.3131,28.2792,29.3989,19.5589,-9.8400
0.05,0.1,random,2045,74.1320,28.8998,11.8337,-17.0660,39.3643,51.7359,36.8215,-14.9144
0.1,0.2,random,1526,63.6959,51.9004,22.8047,-29.0957,48.2045,76.0813,56.7497,-19.3316
0.2,0.3,random,681,57.5624,66.6667,32.5991,-34.0675,53.0984,86.6373,69.6035,-17.0338
0.3,0.4,random,403,57.5682,69.7270,35.7320,-33.9950,56.9727,86.8486,74.6898,-12.1588
0.4,1.01,random,10050,4.7662,97.5920,94.4876,-3.1045,73.8368,99.3930,98.3284,-1.0647
